date,sol_price_brl,shannon_nolimit,shannon_taxlimit,buyhold,sol_only,cdi,ibov,threshold_bps,sol_ratio_bps,rebalanced_nolimit,rebalanced_taxlimit
2023-05-22,97.6477,1052.500763,1052.500763,1055.455863,2010.911726,125.230028,139.800345,427,5008,False,False
2023-05-23,99.5365,1062.6968,1062.6968,1074.90399,2049.80798,125.29363,139.440104,430,5056,False,False
2023-05-24,95.5647,1041.256072,1041.256072,1034.007511,1968.015022,125.357264,138.008017,453,4954,False,False
2023-05-25,95.5059,1040.938896,1040.938896,1033.402523,1966.805046,125.42093,139.598661,439,4953,False,False
2023-05-26,97.5165,1051.792566,1051.792566,1054.105033,2008.210067,125.484629,140.679385,436,5005,False,False
2023-05-27,102.8451,1080.55799,1080.55799,1108.972786,2117.945572,125.484629,140.679385,441,5138,False,False
2023-05-28,104.725,1090.706003,1090.706003,1128.329313,2156.658625,125.484629,140.679385,432,5183,False,False
2023-05-29,102.7843,1080.229725,1080.229725,1108.346646,2116.693292,125.54836,139.95256,439,5136,False,False
2023-05-30,106.6551,1101.125252,1101.125252,1148.203199,2196.406399,125.612123,138.219849,454,5229,False,False
2023-05-31,104.8472,1091.365698,1091.365698,1129.587627,2159.175255,125.675919,137.418185,442,5186,False,False
2023-06-01,103.6346,1084.819782,1084.819782,1117.101815,2134.203629,125.739748,140.246842,441,5157,False,False
2023-06-02,106.5665,1100.646644,1100.646644,1147.290292,2194.580584,125.803608,142.774874,454,5227,False,False
2023-06-03,106.055,1097.885506,1097.885506,1142.023642,2184.047285,125.803608,142.774874,437,5215,False,False
2023-06-04,109.3807,1115.838759,1115.838759,1176.268041,2252.536082,125.803608,142.774874,426,5292,False,False
2023-06-05,99.504,1062.52186,1062.52186,1074.570306,2049.140613,125.867502,142.949921,461,5055,False,False
2023-06-06,100.4748,1067.762094,1067.762094,1084.565635,2069.13127,125.931427,145.377746,464,5080,False,False
2023-06-07,91.5316,1019.484453,1019.484453,992.479882,1884.959765,125.995385,146.491451,483,4847,False,False
2023-06-08,93.08,1027.843132,1027.843132,1008.423397,1916.846794,125.995385,146.491451,486,4889,False,False
2023-06-09,85.5446,987.165113,987.165113,930.833317,1761.666635,126.059376,148.433457,500,4678,False,False
2023-06-10,77.0609,941.203611,941.203611,843.478358,1586.956716,126.059376,148.433457,500,4419,True,True
2023-06-11,76.5819,938.27763,938.27763,838.545742,1577.091483,126.059376,148.433457,500,4985,False,False
2023-06-12,74.128,923.289771,923.289771,813.279224,1526.558447,126.123399,148.835557,500,4904,False,False
2023-06-13,72.9974,916.384173,916.384173,801.637772,1503.275545,126.187454,148.083363,500,4865,False,False
2023-06-14,70.4192,900.636657,900.636657,775.090625,1450.181251,126.251542,151.033792,500,4776,False,False
2023-06-15,71.0669,904.59237,904.59237,781.759163,1463.518326,126.315663,151.226597,500,4799,False,False
2023-06-16,73.6205,920.189566,920.189566,808.052901,1516.105802,126.379816,150.639302,500,4887,False,False
2023-06-17,75.2665,930.243433,930.243433,825.0017,1550.0034,126.379816,150.639302,500,4942,False,False
2023-06-18,74.2456,924.007673,924.007673,814.489462,1528.978923,126.379816,150.639302,500,4908,False,False
2023-06-19,77.2631,942.438749,942.438749,845.560552,1591.121104,126.444002,152.034603,500,5007,False,False
2023-06-20,79.4648,955.886718,955.886718,868.231125,1636.46225,126.50822,151.735248,500,5078,False,False
2023-06-21,82.6492,975.336476,975.336476,901.019508,1702.039016,126.572471,152.747476,500,5176,False,False
2023-06-22,79.2571,954.618207,954.618207,866.09267,1632.185341,126.636755,150.86255,500,5071,False,False
2023-06-23,81.7988,970.14225,970.14225,892.263087,1684.526173,126.701071,150.917094,500,5150,False,False
2023-06-24,79.4298,955.672566,955.672566,867.870108,1635.740216,126.701071,150.917094,500,5077,False,False
2023-06-25,80.949,964.952036,964.952036,883.51343,1667.02686,126.701071,150.917094,500,5124,False,False
2023-06-26,77.8602,946.085808,946.085808,851.708761,1603.417522,126.76542,149.986047,500,5027,False,False
2023-06-27,79.2309,954.457624,954.457624,865.82196,1631.643919,126.829802,149.072759,500,5070,False,False
2023-06-28,76.9047,940.249637,940.249637,841.870148,1583.740297,126.894216,148.004719,500,4996,False,False
2023-06-29,87.1657,1002.923232,1002.923232,947.525236,1795.050471,126.958663,150.163631,500,5309,False,False
2023-06-30,91.7578,1030.971711,1030.971711,994.809333,1889.618667,127.023143,149.788168,500,5436,False,False
2023-07-01,90.7216,1024.642186,1024.642186,984.139026,1868.278053,127.023143,149.788168,500,5408,False,False
2023-07-02,94.4589,1047.309854,1047.309854,1022.621288,1945.242576,127.023143,149.788168,500,5508,True,True
2023-07-03,92.0506,1033.956921,1033.956921,997.823722,1895.647444,127.087655,151.799939,500,4936,False,False
2023-07-04,92.0119,1033.742585,1033.742585,997.425682,1894.851365,127.152201,151.042671,500,4935,False,False
2023-07-05,91.9236,1033.252658,1033.252658,996.515846,1893.031691,127.216779,151.642651,500,4933,False,False
2023-07-06,95.6323,1053.815894,1053.815894,1034.703575,1969.407149,127.28139,148.949718,500,5032,False,False
2023-07-07,105.6766,1109.5076,1109.5076,1138.127949,2176.255897,127.346033,150.816886,500,5281,False,False
2023-07-08,107.5192,1119.723828,1119.723828,1157.100378,2214.200756,127.346033,150.816886,500,5324,False,False
2023-07-09,105.0094,1105.807859,1105.807859,1131.257205,2162.51441,127.346033,150.816886,500,5265,False,False
2023-07-10,103.8173,1099.198279,1099.198279,1118.982637,2137.965274,127.41071,149.604242,500,5237,False,False
2023-07-11,108.2156,1123.585191,1123.585191,1164.271267,2228.542535,127.475419,148.688416,500,5340,False,False
2023-07-12,106.6243,1114.762258,1114.762258,1147.88631,2195.77262,127.540161,149.254148,500,5303,False,False
2023-07-13,125.3632,1218.40394,1218.40394,1340.835753,2581.671507,127.604936,151.281141,500,5704,True,True
2023-07-14,128.1924,1232.155556,1232.155556,1369.96785,2639.935701,127.669744,149.311228,500,5057,False,False
2023-07-15,131.3361,1247.435349,1247.435349,1402.33731,2704.67462,127.669744,149.311228,500,5117,False,False
2023-07-16,131.3012,1247.265856,1247.265856,1401.978249,2703.956498,127.669744,149.311228,500,5117,False,False
2023-07-17,128.6695,1234.474379,1234.474379,1374.880157,2649.760315,127.734585,149.955604,500,5066,False,False
2023-07-18,122.7618,1205.759817,1205.759817,1314.049826,2528.099652,127.799459,149.476128,500,4949,False,False
2023-07-19,126.8326,1225.545923,1225.545923,1355.96568,2611.93136,127.864366,149.109544,500,5030,False,False
2023-07-20,121.5445,1199.843272,1199.843272,1301.515927,2503.031854,127.929306,149.783094,500,4924,False,False
2023-07-21,122.5333,1204.649261,1204.649261,1311.69717,2523.39434,127.994279,152.489979,500,4944,False,False
2023-07-22,117.6922,1181.11898,1181.11898,1261.849471,2423.698943,127.994279,152.489979,500,4843,False,False
2023-07-23,118.8039,1186.522612,1186.522612,1273.29679,2446.593581,127.994279,152.489979,500,4867,False,False
2023-07-24,111.7027,1152.007081,1152.007081,1200.1774,2300.354799,128.059284,153.916992,500,4713,False,False
2023-07-25,110.0064,1143.762189,1143.762189,1182.711018,2265.422037,128.124323,154.761784,500,4675,False,False
2023-07-26,119.5633,1190.213581,1190.213581,1281.115919,2462.231838,128.189395,155.461972,500,4883,False,False
2023-07-27,118.8755,1186.870353,1186.870353,1274.03346,2448.066921,128.2545,152.20204,500,4868,False,False
2023-07-28,117.8139,1181.710343,1181.710343,1263.102243,2426.204486,128.319637,152.451926,500,4846,False,False
2023-07-29,119.3412,1189.13406,1189.13406,1278.829008,2457.658016,128.319637,152.451926,500,4878,False,False
2023-07-30,115.036,1168.208728,1168.208728,1234.499761,2368.999523,128.319637,152.451926,500,4786,False,False
2023-07-31,112.0412,1153.652177,1153.652177,1203.662452,2307.324903,128.384808,154.679334,500,4720,False,False
2023-08-01,113.3869,1160.193036,1160.193036,1217.518928,2335.037857,128.450013,153.797757,500,4750,False,False
2023-08-02,110.9143,1148.174844,1148.174844,1192.059002,2284.118003,128.51525,153.304328,500,4695,False,False
2023-08-03,108.8885,1138.328195,1138.328195,1171.199379,2242.398759,128.57827,152.958039,500,4649,False,False
2023-08-04,112.0625,1153.755966,1153.755966,1203.882323,2307.764646,128.641321,151.590644,500,4721,False,False
2023-08-05,111.269,1149.898746,1149.898746,1195.711,2291.421999,128.641321,151.590644,500,4703,False,False
2023-08-06,113.9902,1163.125134,1163.125134,1223.730427,2347.460855,128.641321,151.590644,500,4763,False,False
2023-08-07,112.7001,1156.854786,1156.854786,1210.447015,2320.89403,128.704403,151.428281,500,4735,False,False
2023-08-08,118.6134,1185.596693,1185.596693,1271.335278,2442.670556,128.767515,151.060429,500,4863,False,False
2023-08-09,119.4207,1189.520207,1189.520207,1279.647041,2459.294083,128.830659,150.196611,500,4880,False,False
2023-08-10,120.6458,1195.475058,1195.475058,1292.262088,2484.524176,128.893834,150.121772,500,4905,False,False
2023-08-11,120.2471,1193.536997,1193.536997,1288.156405,2476.31281,128.957039,149.760262,500,4897,False,False
2023-08-12,121.8313,1201.23708,1201.23708,1304.468638,2508.937275,128.957039,149.760262,471,4930,False,False
2023-08-13,118.5841,1185.453998,1185.453998,1271.032984,2442.065968,128.957039,149.760262,474,4862,False,False
2023-08-14,123.4764,1209.233232,1209.233232,1321.408077,2542.816154,129.020276,148.168349,485,4963,False,False
2023-08-15,118.5772,1185.420813,1185.420813,1270.962685,2441.925369,129.083544,147.357806,500,4862,False,False
2023-08-16,113.6766,1161.601286,1161.601286,1220.502234,2341.004467,129.146842,146.62337,500,4757,False,False
2023-08-17,108.2655,1135.300167,1135.300167,1164.784656,2229.569312,129.210172,145.849612,500,4635,False,False
2023-08-18,106.1547,1125.040966,1125.040966,1143.051062,2186.102125,129.273533,146.391243,500,4586,False,False
2023-08-19,108.8592,1138.185799,1138.185799,1170.897721,2241.795442,129.273533,146.391243,500,4649,False,False
2023-08-20,108.3329,1135.628089,1135.628089,1165.479342,2230.958683,129.273533,146.391243,500,4637,False,False
2023-08-21,105.3393,1121.07747,1121.07747,1134.654599,2169.309197,129.336925,145.148156,497,4567,False,False
2023-08-22,102.2951,1106.113102,1106.113102,1103.308823,2106.617646,129.400348,147.338779,500,4494,True,True
2023-08-23,107.153,1132.381219,1132.381219,1153.329464,2206.658928,129.463802,149.849054,500,5117,False,False
2023-08-24,102.1175,1105.152799,1105.152799,1101.480181,2102.960362,129.527287,148.442336,500,4996,False,False
2023-08-25,99.5226,1091.121466,1091.121466,1074.76124,2049.522481,129.590803,146.934142,482,4932,False,False
2023-08-26,98.9746,1088.15808,1088.15808,1069.11826,2038.23652,129.590803,146.934142,482,4918,False,False
2023-08-27,101.446,1101.521982,1101.521982,1094.566257,2089.132514,129.590803,146.934142,492,4980,False,False
2023-08-28,100.1213,1094.358881,1094.358881,1080.926036,2061.852071,129.654351,148.562839,492,4947,False,False
2023-08-29,106.129,1126.844067,1126.844067,1142.785431,2185.570861,129.717929,150.190268,500,5093,False,False
2023-08-30,101.0764,1099.523197,1099.523197,1090.760102,2081.520203,129.781539,149.08798,500,4971,False,False
2023-08-31,96.473,1074.631556,1074.631556,1043.360594,1986.721187,129.84518,146.813638,500,4854,False,False
2023-09-01,95.7463,1070.701822,1070.701822,1035.877462,1971.754924,129.908852,149.542087,500,4835,False,False
2023-09-02,96.5681,1075.145716,1075.145716,1044.339676,1988.679353,129.908852,149.542087,500,4857,False,False
2023-09-03,96.9892,1077.422664,1077.422664,1048.675516,1997.351033,129.908852,149.542087,500,4868,False,False
2023-09-04,97.0349,1077.669794,1077.669794,1049.146111,1998.292223,129.972556,149.394946,500,4869,False,False
2023-09-05,100.0685,1094.073633,1094.073633,1080.382857,2060.765714,130.03629,148.829215,500,4946,False,False
2023-09-06,97.4468,1079.897056,1079.897056,1053.387339,2006.774677,130.100056,147.121873,500,4879,False,False
2023-09-07,98.995,1088.268735,1088.268735,1069.328974,2038.657947,130.100056,147.121873,498,4919,False,False
2023-09-08,97.5268,1080.329664,1080.329664,1054.211126,2008.422251,130.163853,146.269471,500,4881,False,False
2023-09-09,96.7656,1076.213572,1076.213572,1046.373123,1992.746246,130.163853,146.269471,500,4862,False,False
2023-09-10,90.808,1043.999076,1043.999076,985.029187,1870.058373,130.163853,146.269471,500,4703,False,False
2023-09-11,88.3943,1030.947228,1030.947228,960.175415,1820.35083,130.227682,148.260947,500,4636,False,False
2023-09-12,88.3833,1030.887885,1030.887885,960.062412,1820.124824,130.291542,149.637222,500,4636,False,False
2023-09-13,91.0323,1045.211784,1045.211784,987.338465,1874.67693,130.355433,149.90106,500,4709,False,False
2023-09-14,92.5978,1053.677098,1053.677098,1003.458404,1906.916808,130.419355,151.443503,500,4752,False,False
2023-09-15,93.3178,1057.570097,1057.570097,1010.871586,1921.743172,130.483309,150.639302,487,4771,False,False
2023-09-16,93.1791,1056.820531,1056.820531,1009.444237,1918.888473,130.483309,150.639302,456,4768,False,False
2023-09-17,91.6761,1048.693295,1048.693295,993.968077,1887.936155,130.483309,150.639302,454,4727,False,False
2023-09-18,95.6718,1070.299173,1070.299173,1035.110723,1970.221446,130.547294,150.043128,466,4833,False,False
2023-09-19,97.2496,1078.830994,1078.830994,1051.357307,2002.714614,130.61131,149.48247,474,4874,False,False
2023-09-20,98.7998,1087.212924,1087.212924,1067.318462,2034.636924,130.675358,150.559389,466,4914,False,False
2023-09-21,95.0345,1066.852946,1066.852946,1028.548301,1957.096601,130.73714,147.324826,472,4817,False,False
2023-09-22,95.9253,1071.669815,1071.669815,1037.720748,1975.441495,130.798951,147.152316,447,4840,False,False
2023-09-23,96.1018,1072.624026,1072.624026,1039.537787,1979.075574,130.798951,147.152316,417,4845,False,False
2023-09-24,95.6102,1069.965898,1069.965898,1034.476089,1968.952179,130.798951,147.152316,403,4832,False,False
2023-09-25,95.7381,1070.657514,1070.657514,1035.793088,1971.586176,130.860792,147.045766,400,4835,False,False
2023-09-26,94.5134,1064.035227,1064.035227,1023.182706,1946.365411,130.922662,144.8488,392,4803,False,False
2023-09-27,95.3861,1068.754288,1068.754288,1032.168901,1964.337803,130.98456,145.018773,390,4826,False,False
2023-09-28,100.6303,1097.111181,1097.111181,1086.16706,2072.33412,131.046489,146.799685,386,4960,False,False
2023-09-29,102.1691,1105.432183,1105.432183,1102.012195,2104.024389,131.108446,147.857578,365,4998,False,False
2023-09-30,107.6775,1135.217553,1135.217553,1158.730506,2217.461012,131.108446,147.857578,371,5129,False,False
2023-10-01,119.9643,1201.655864,1201.655864,1285.244595,2470.48919,131.108446,147.857578,442,5398,False,False
2023-10-02,117.8588,1190.270969,1190.270969,1263.565089,2427.130179,131.170433,145.944746,448,5354,False,False
2023-10-03,119.212,1197.587888,1197.587888,1277.498216,2454.996431,131.232449,143.867015,452,5383,False,False
2023-10-04,119.5729,1199.539622,1199.539622,1281.214774,2462.429547,131.294494,144.105485,454,5390,False,False
2023-10-05,116.9792,1185.514788,1185.514788,1254.508209,2409.016418,131.356569,143.695774,448,5336,False,False
2023-10-06,120.9873,1207.187682,1207.187682,1295.77847,2491.55694,131.418673,144.819626,453,5419,False,False
2023-10-07,120.2789,1203.35721,1203.35721,1288.484355,2476.96871,131.418673,144.819626,446,5405,False,False
2023-10-08,120.0678,1202.215585,1202.215585,1286.310433,2472.620867,131.418673,144.819626,438,5400,False,False
2023-10-09,113.8146,1168.402886,1168.402886,1221.923145,2343.84629,131.480807,146.070323,467,5267,False,False
2023-10-10,113.5142,1166.778305,1166.778305,1218.829562,2337.659124,131.542969,148.075752,428,5261,False,False
2023-10-11,111.1595,1154.045659,1154.045659,1194.583626,2289.167252,131.605162,148.474047,424,5208,False,False
2023-10-12,107.5578,1134.570488,1134.570488,1157.498344,2214.996689,131.605162,148.474047,445,5126,False,False
2023-10-13,110.1768,1148.732044,1148.732044,1184.46526,2268.93052,131.667383,146.82886,442,5186,False,False
2023-10-14,111.0689,1153.556027,1153.556027,1193.651251,2287.302503,131.667383,146.82886,436,5206,False,False
2023-10-15,110.6164,1151.10883,1151.10883,1188.991215,2277.98243,131.667383,146.82886,433,5196,False,False
2023-10-16,121.0708,1207.63902,1207.63902,1296.637923,2493.275846,131.729634,147.818256,495,5421,False,False
2023-10-17,120.6975,1205.620427,1205.620427,1292.794049,2485.588097,131.791915,147.024202,486,5413,False,False
2023-10-18,118.037,1191.234765,1191.234765,1265.400383,2430.800766,131.854225,144.680095,472,5358,False,False
2023-10-19,126.0886,1234.578772,1234.578772,1348.305488,2596.610975,131.916564,144.609062,500,5522,True,True
2023-10-20,136.8688,1287.363327,1287.363327,1459.306509,2818.613018,131.978933,143.532143,500,5206,False,False
2023-10-21,148.7795,1345.683651,1345.683651,1581.94874,3063.89748,131.978933,143.532143,500,5414,False,False
2023-10-22,147.0098,1337.018321,1337.018321,1563.726353,3027.452707,131.978933,143.532143,500,5384,False,False
2023-10-23,160.2519,1401.606044,1401.606044,1700.076608,3300.153216,132.041331,143.062814,500,5597,True,True
2023-10-24,151.1285,1361.701419,1361.701419,1606.135962,3112.271924,132.103759,144.302095,500,4854,False,False
2023-10-25,162.0232,1409.3536,1409.3536,1718.315357,3336.630715,132.166216,143.119894,500,5028,False,False
2023-10-26,163.7038,1416.704355,1416.704355,1735.619985,3371.23997,132.228703,145.589578,500,5054,False,False
2023-10-27,158.2319,1392.770989,1392.770989,1679.277746,3258.555493,132.291219,143.717337,500,4969,False,False
2023-10-28,157.8013,1390.887447,1390.887447,1674.843646,3249.687292,132.291219,143.717337,500,4962,False,False
2023-10-29,163.6306,1416.384175,1416.384175,1734.866241,3369.732481,132.291219,143.717337,500,5053,False,False
2023-10-30,173.1346,1457.953882,1457.953882,1832.726705,3565.45341,132.353765,142.741895,500,5194,False,False
2023-10-31,194.3733,1550.850601,1550.850601,2051.417592,4002.835183,132.416341,143.51819,500,5482,False,False
2023-11-01,208.7216,1613.290196,1613.290196,2199.157981,4298.315961,132.478946,145.939672,500,5658,True,True
2023-11-02,199.1762,1576.393156,1576.393156,2100.871978,4101.743957,132.478946,145.939672,500,4884,False,False
2023-11-03,195.7374,1563.100542,1563.100542,2065.463233,4030.926467,132.539241,149.880765,500,4840,False,False
2023-11-04,209.7385,1617.220941,1617.220941,2209.628665,4319.257331,132.539241,149.880765,500,5013,False,False
2023-11-05,204.2507,1596.008147,1596.008147,2153.122216,4206.244432,132.539241,149.880765,500,4947,False,False
2023-11-06,206.3964,1604.302326,1604.302326,2175.216173,4250.432347,132.599564,150.29555,500,4973,False,False
2023-11-07,210.4683,1620.042122,1620.042122,2217.1437,4334.287399,132.659914,151.286214,500,5022,False,False
2023-11-08,210.3995,1619.776352,1619.776352,2216.435744,4332.871488,132.720291,151.071845,500,5021,False,False
2023-11-09,223.1023,1668.87828,1668.87828,2347.233017,4594.466034,132.780696,150.96149,500,5167,False,False
2023-11-10,279.4751,1886.374245,1886.374245,2927.690877,5755.381754,132.841129,153.021462,500,5726,True,True
2023-11-11,276.8049,1877.360811,1877.360811,2900.196619,5700.393238,132.841129,153.021462,500,4977,False,False
2023-11-12,277.0587,1878.217491,1878.217491,2902.809804,5705.619608,132.841129,153.021462,500,4979,False,False
2023-11-13,254.0009,1800.383831,1800.383831,2665.388777,5230.777554,132.901589,152.691664,500,4762,False,False
2023-11-14,278.8604,1884.299394,1884.299394,2921.361826,5742.723652,132.962076,156.436146,500,4996,False,False
2023-11-15,318.7921,2019.092199,2019.092199,3332.529003,6565.058007,132.962076,156.436146,500,5330,False,False
2023-11-16,281.3071,1892.558325,1892.558325,2946.554576,5793.109153,133.022591,158.019179,500,5017,False,False
2023-11-17,284.0299,1901.749548,1901.749548,2974.591155,5849.182311,133.083134,158.635649,500,5042,False,False
2023-11-18,284.5006,1903.338146,1903.338146,2979.436958,5858.873916,133.083134,158.635649,500,5046,False,False
2023-11-19,298.5077,1950.620613,1950.620613,3123.665715,6147.33143,133.083134,158.635649,500,5166,False,False
2023-11-20,272.4466,1862.648792,1862.648792,2855.319598,5610.639196,133.143704,159.945964,500,4937,False,False
2023-11-21,252.2959,1794.628484,1794.628484,2647.832871,5195.665741,133.204302,159.326957,500,4746,False,False
2023-11-22,282.1436,1895.382111,1895.382111,2955.16815,5810.3363,133.264927,159.869856,500,5025,False,False
2023-11-23,277.6482,1880.207404,1880.207404,2908.879764,5717.759528,133.32558,160.556091,500,4985,False,False
2023-11-24,278.7877,1884.053982,1884.053982,2920.613229,5741.226458,133.38626,159.244508,500,4995,False,False
2023-11-25,288.4949,1916.82145,1916.82145,3020.565947,5941.131895,133.38626,159.244508,500,5080,False,False
2023-11-26,282.5933,1896.900172,1896.900172,2959.798789,5819.597579,133.38626,159.244508,500,5029,False,False
2023-11-27,269.8662,1853.938564,1853.938564,2828.75023,5557.50046,133.446968,159.42336,500,4914,False,False
2023-11-28,284.8906,1904.654583,1904.654583,2983.452569,5866.905139,133.507704,160.50789,500,5049,False,False
2023-11-29,288.5363,1916.961084,1916.961084,3020.991883,5941.983766,133.568468,159.953575,500,5081,False,False
2023-11-30,290.5268,1923.680367,1923.680367,3041.488145,5982.97629,133.629259,161.513775,500,5098,False,False
2023-12-01,294.4211,1936.825638,1936.825638,3081.586013,6063.172027,133.690077,162.493023,500,5131,False,False
2023-12-02,314.2555,2003.778685,2003.778685,3285.817207,6471.634413,133.690077,162.493023,500,5294,False,False
2023-12-03,310.3521,1990.602119,1990.602119,3245.623879,6391.247757,133.690077,162.493023,500,5263,False,False
2023-12-04,301.6133,1961.103554,1961.103554,3155.642505,6211.28501,133.750924,160.844031,500,5192,False,False
2023-12-05,301.5035,1960.733201,1960.733201,3154.512792,6209.025584,133.811798,160.970876,500,5191,False,False
2023-12-06,305.0392,1972.66813,1972.66813,3190.918674,6281.837348,133.872699,159.347253,500,5220,False,False
2023-12-07,332.4868,2065.31972,2065.31972,3473.539789,6847.079579,133.933629,159.838145,500,5434,False,False
2023-12-08,368.2694,2185.657088,2185.657088,3841.985939,7583.971878,133.994586,161.213151,500,5686,True,True
2023-12-09,354.7921,2145.65514,2145.65514,3703.21249,7306.42498,133.994586,161.213151,500,4908,False,False
2023-12-10,366.8134,2181.335338,2181.335338,3826.993068,7553.986136,133.994586,161.213151,500,4991,False,False
2023-12-11,344.3267,2114.593108,2114.593108,3595.453106,7090.906211,134.055571,160.987366,500,4833,False,False
2023-12-12,338.3648,2096.897557,2096.897557,3534.064283,6968.128565,134.116584,160.336648,500,4789,False,False
2023-12-13,351.3267,2135.369516,2135.369516,3667.529941,7235.059882,134.177624,164.220661,500,4883,False,False
2023-12-14,371.931,2196.524931,2196.524931,3879.688304,7659.376608,134.236312,165.967325,500,5026,False,False
2023-12-15,355.6646,2148.244935,2148.244935,3712.196922,7324.393844,134.295026,165.14917,500,4914,False,False
2023-12-16,361.0929,2164.356421,2164.356421,3768.090362,7436.180725,134.295026,165.14917,500,4952,False,False
2023-12-17,348.9391,2128.283167,2128.283167,3642.946212,7185.892423,134.295026,165.14917,500,4866,False,False
2023-12-18,365.7625,2178.216393,2178.216393,3816.172925,7532.34585,134.353765,166.274291,500,4984,False,False
2023-12-19,357.3506,2153.249037,2153.249037,3729.556992,7359.113984,134.41253,167.247197,500,4926,False,False
2023-12-20,399.9836,2279.787314,2279.787314,4168.539439,8237.078878,134.471321,165.919123,500,5207,False,False
2023-12-21,461.2589,2461.242519,2461.242519,4799.476471,9498.952942,134.530137,167.667056,500,5562,True,True
2023-12-22,478.4344,2507.074071,2507.074071,4976.329592,9852.659184,134.588979,168.391344,500,5092,False,False
2023-12-23,525.2535,2632.006687,2632.006687,5458.415011,10816.830023,134.588979,168.391344,500,5325,False,False
2023-12-24,549.1303,2695.719835,2695.719835,5704.268984,11308.537968,134.588979,168.391344,500,5436,False,False
2023-12-25,589.9644,2804.166052,2804.166052,6124.727564,12149.455128,134.588979,168.391344,500,5613,True,True
2023-12-26,548.7068,2706.09721,2706.09721,5699.908255,11299.816511,134.647847,169.38074,500,4820,False,False
2023-12-27,515.159,2626.35434,2626.35434,5354.47427,10608.94854,134.706741,170.219189,500,4662,False,False
2023-12-28,492.7668,2573.128271,2573.128271,5123.907035,10147.81407,134.76566,170.207773,500,4552,False,False
2023-12-29,515.6321,2627.47889,2627.47889,5359.345652,10618.691304,134.824605,170.207773,500,4665,False,False
2023-12-30,493.969,2575.985903,2575.985903,5136.285864,10172.571727,134.824605,170.207773,500,4558,False,False
2023-12-31,492.3236,2572.074567,2572.074567,5119.342549,10138.685099,134.824605,170.207773,500,4550,False,False
2024-01-01,531.1719,2664.416742,2664.416742,5519.354809,10938.709618,134.824605,170.207773,500,4739,False,False
2024-01-02,517.3203,2631.491584,2631.491584,5376.728032,10653.456064,134.883576,168.320311,500,4673,False,False
2024-01-03,485.3311,2555.453626,2555.453626,5047.343161,9994.686321,134.942573,168.494089,500,4514,False,False
2024-01-04,516.8974,2630.486461,2630.486461,5372.373991,10644.747982,135.001596,166.454412,500,4671,False,False
2024-01-05,489.4561,2565.258773,2565.258773,5089.817569,10079.635137,135.060644,167.465371,500,4535,False,False
2024-01-06,459.4898,2493.564637,2493.564637,4781.26132,9462.52264,135.060644,167.465371,500,4379,True,True
2024-01-07,437.0613,2432.695468,2432.695468,4550.31939,9000.638779,135.060644,167.465371,500,4876,False,False
2024-01-08,475.3268,2536.544757,2536.544757,4944.330935,9788.661869,135.119718,167.977827,500,5086,False,False
2024-01-09,484.0233,2560.146352,2560.146352,5033.877058,9967.754116,135.178818,166.73474,500,5131,False,False
2024-01-10,500.4822,2604.814137,2604.814137,5203.349791,10306.699583,135.237944,165.966056,500,5214,False,False
2024-01-11,488.697,2572.830325,2572.830325,5082.000945,10064.00189,135.297096,165.722513,500,5155,False,False
2024-01-12,446.6533,2458.727438,2458.727438,4649.086525,9198.17305,135.356273,166.152519,500,4930,False,False
2024-01-13,466.1766,2511.711961,2511.711961,4850.113554,9600.227107,135.356273,166.152519,500,5037,False,False
2024-01-14,458.4002,2490.607326,2490.607326,4770.041074,9440.082147,135.356273,166.152519,500,4995,False,False
2024-01-15,458.5516,2491.018412,2491.018412,4771.600763,9443.201526,135.415477,166.828606,500,4996,False,False
2024-01-16,474.6816,2534.793636,2534.793636,4937.687059,9775.374119,135.474706,164.003755,500,5082,False,False
2024-01-17,502.653,2610.705683,2610.705683,5225.702735,10351.40547,135.533961,163.027043,500,5225,False,False
2024-01-18,465.0342,2508.611565,2508.611565,4838.35043,9576.700859,135.593243,161.494749,500,5031,False,False
2024-01-19,460.0296,2495.029476,2495.029476,4786.819023,9473.638046,135.65255,161.900655,500,5004,False,False
2024-01-20,456.0083,2484.115963,2484.115963,4745.412386,9390.824771,135.65255,161.900655,500,4982,False,False
2024-01-21,447.5285,2461.102506,2461.102506,4658.097699,9216.195399,135.65255,161.900655,500,4935,False,False
2024-01-22,410.14,2359.633454,2359.633454,4273.116942,8446.233884,135.711883,160.589071,500,4717,False,False
2024-01-23,420.3865,2387.44167,2387.44167,4378.623281,8657.246562,135.771242,162.695976,500,4779,False,False
2024-01-24,439.4187,2439.093233,2439.093233,4574.592961,9049.185923,135.830627,162.128977,500,4889,False,False
2024-01-25,428.581,2409.680902,2409.680902,4463.000501,8826.001001,135.890038,162.576742,500,4827,False,False
2024-01-26,454.4282,2479.827804,2479.827804,4729.142804,9358.285608,135.949475,163.58897,500,4973,False,False
2024-01-27,462.8875,2502.785714,2502.785714,4816.246739,9532.493477,135.949475,163.58897,500,5019,False,False
2024-01-28,471.6119,2526.462932,2526.462932,4906.079779,9712.159558,135.949475,163.58897,500,5066,False,False
2024-01-29,499.058,2600.949017,2600.949017,5188.685254,10277.370509,136.008938,163.000406,500,5207,False,False
2024-01-30,502.3115,2609.778923,2609.778923,5222.186541,10344.373082,136.068427,161.603836,500,5224,False,False
